,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,7,10,17,24,32,41,47,61,248,4.12.14
1,V2,3,5,7,11,16,24,31,37,51,60,246,4.12.14
2,V3,3,4,8,11,16,21,25,33,44,59,225,3.12.20
3,V4,4,8,11,12,14,20,26,30,39,59,224,4.6.4.12.4.14
4,V5,3,4,7,10,15,23,33,39,51,57,243,3.12.14
5,V6,3,5,9,12,16,17,24,31,40,52,210,3.6.12
6,V7,3,4,6,10,16,20,23,30,42,54,209,3.6.20
7,V8,3,4,6,10,16,22,32,40,48,62,244,3.14.14
