,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.3387,"1/2, 0, z",4 i,mm2
1,E2,0.3776,0.0,0.5,"x, 0, 1/2",4 m,mm2
2,E3,0.2754,0.0,0.25,"x, 0, z",8 s,m
3,E4,0.0865,0.0865,0.1613,"x, x, z",8 r,m
4,E5,0.1731,0.0,0.0,"x, 0, 0",4 l,mm2
