,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3698,0.4291,0.583,"x, y, z",8 j,1,1
1,V2,4,0.5,0.0771,0.0,"1/2, y, 0",4 h,2,2
2,V3,3,0.5,0.2343,0.0,"1/2, y, 0",4 h,2,2
3,V4,3,0.0433,0.1429,0.6417,"x, y, z",8 j,1,1
