,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0944,0.1561,0.4059,"x, y, z",96 l,1,1
1,V2,3,0.0939,0.1557,0.3185,"x, y, z",96 l,1,1
2,V3,4,0.0437,0.2063,0.4563,"x, y, z",96 l,1,1
3,V4,3,0.0437,0.2061,0.2679,"x, y, z",96 l,1,1
