,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2178,0.4357,0.3142,"x, 2x, z",12 o,m,2
1,V2,8,0.5,0.5,0.5,"1/2, 1/2, 1/2",3 g,mmm,8
2,V3,4,0.0,0.328,0.0,"0, y, 0",6 j,mm2,4
