,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,24,34,114,100,278,200,506,336,810,2407
1,V2,8,16,68,68,200,152,400,274,672,428,2287
