,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,17,46,91,161,240,341,458,577,741,2680
1,V2,7,17,46,94,158,245,342,460,584,741,2695
