,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1556,0.3111,0.2848,"x, 2x, z",18 h,m,2
1,V2,5,0.0748,0.2673,0.3415,"x, y, z",36 i,1,1
2,V3,3,0.1586,0.3173,0.2143,"x, 2x, z",18 h,m,2
3,V4,3,0.1712,0.3424,0.1449,"x, 2x, z",18 h,m,2
4,V5,3,0.1071,0.2143,0.1683,"x, 2x, z",18 h,m,2
5,V6,3,0.2023,0.4046,0.0821,"x, 2x, z",18 h,m,2
6,V7,3,0.2114,0.0469,0.3603,"x, y, z",36 i,1,1
7,V8,3,0.0392,0.0784,0.1686,"x, 2x, z",18 h,m,2
