,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,34,72,264,242,722,506,1402,866,2306,6419
1,V2,18,50,194,194,594,434,1218,770,2066,1202,6741
2,V3,10,38,174,188,580,428,1204,764,2052,1196,6635
3,V4,14,78,110,366,302,878,590,1614,974,2574,7501
