,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3447,0.3447,0.0,"x, x, 0",4 a,2
1,E2,0.5021,0.3631,0.0609,"x, y, z",8 b,1
2,E3,0.3788,0.4864,0.0786,"x, y, z",8 b,1
3,E4,0.2521,0.2159,0.2036,"x, y, z",8 b,1
4,E5,0.4223,0.221,0.2388,"x, y, z",8 b,1
5,E6,0.3737,0.1567,0.1138,"x, y, z",8 b,1
6,E7,0.5205,0.5205,0.0,"x, x, 0",4 a,2
7,E8,0.7655,0.4564,0.0721,"x, y, z",8 b,1
8,E9,0.8141,0.3921,0.9471,"x, y, z",8 b,1
9,E10,0.5486,0.0643,0.463,"x, y, z",8 b,1
