,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3875,0.3875,0.3875,"x, x, x",8 g,3m
1,E2,0.1374,0.1374,0.2891,"x, x, y",24 m,m
2,E3,0.0,0.0,0.5,"0, 0, 1/2",3 d,4/mmm
