,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",16 c,-1,2
1,V2,4,0.3618,0.0,0.25,"x, 0, 1/4",16 e,2,2
