,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,17,46,66,118,166,222,300,358,458,1758,3.3.3.3.3.3.4.6.6.8.8.8.8.12(4).12(4)
1,V2,6,18,40,74,108,172,226,286,372,442,1745,3.3.3.3.3.3.6.6.6.6.6(2).12(10).*.*.*
2,V3,6,18,41,73,106,174,228,285,373,442,1747,3.3.3.3.3.3.6.6.6.6.6.12(10).*.*.*
3,V4,6,17,43,67,116,170,220,293,363,451,1747,3.3.3.3.3.3.4.6.6(2).6(2).8.8.8.8.*
