,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.25,"0, 1/2, 1/4",12 d,-4m2,8
1,V2,4,0.5,0.3876,0.0795,"1/2, y, z",48 j,m,2
