,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.0,0.0,"0, 0, z",2 a,4mm,8
1,V2,5,0.0,0.0,0.625,"0, 0, z",2 a,4mm,8
