,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,5,11,15,26,36,54,77,92,118,439,3.8.3.16(6).3.16(6)
1,V2,4,6,10,17,24,34,56,76,94,112,434,3.8.3.16(6).3.16(6)
2,V3,4,6,12,15,22,36,56,76,86,112,426,3.8.3.16(4).3.16(4)
3,V4,3,6,10,16,24,38,58,73,86,113,428,4.8.16(8)
