,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3489,0.0,0.0,"x, 0, 0",6 f,mm2,4
1,V2,4,0.0,0.0,0.0,"0, 0, 0",1 a,-43m,24
2,V3,4,0.1745,0.1745,0.8255,"x, x, 1-x",4 e,3m,6
