,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",3a,-3m,12
1,V2,6,0.0,0.0,0.5,"0, 0, 1/2",3 b,-3m,12
2,V3,4,0.0,0.5,0.5,"0, 1/2, 1/2",9 d,2/m,4
