,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.9565,0.3251,0.5414,"x, y, z",36 i,1,1
1,V2,3,0.8818,0.2303,0.6124,"x, y, z",36 i,1,1
2,V3,3,0.0,0.4439,0.5,"0, y, 1/2",18 g,2,2
