,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2887,0.5,0.0,"x, 1/2, 0",8 j,mm2
1,E2,0.2887,0.3535,0.0778,"x, y, z",32 o,1
2,E3,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 f,2/m
