,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2241,0.0991,0.172,"x, y, z",16 r,1,1
1,V2,4,0.0991,0.4009,0.172,"x, y, z",16 r,1,1
