,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.161,0.4093,0.1612,"x, y, z",16 o,1,1
1,V2,3,0.0,0.2501,0.3816,"0, y, z",8 l,m,2
2,V3,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 k,-1,2
3,V4,8,0.0,0.5,0.0,"0, 1/2, 0",2 d,mmm,8
