,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,9,36,36,120,97,294,192,498,314,1603,4.4.4.8(4).8(4).8(4).8(6).8(6).8(6).8(6).8(6).8(6).8(9).8(9).8(9)
1,V2,6,6,24,24,84,74,234,168,450,270,1341,4.4.4.4.4.4..8(10).8(10).8(10).8(10).8(10).8(10).8(10).8(10).8(10)
2,V3,3,13,16,56,54,171,137,374,241,606,1672,4.4.8(10)
