,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2136,0.4273,0.0,"x, 2x, z",6 c,m,2
1,V2,9,0.3333,0.6667,0.3593,"1/3, 2/3, z",2 b,3m,6
