,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.25,0.0838,"0, 1/4, z",8 e,mm2
1,E2,0.8619,0.8881,0.125,"x, 3/4-x, 1/8",16 g,2
2,E3,0.0,0.0,0.0,"0, 0, 0",8 c,2/m
