,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,14,21,29,41,57,77,99,121,472,3.8.4.12.4.12
1,V2,4,7,11,18,28,42,56,68,85,111,431,3.4.4.8.4.12
