,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1294,0.1294,0.1294,"x, x, x",32 f,3m,6
1,V2,3,0.0,0.194,0.194,"0, y, y",48 h,mm2,4
