,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,18,58,90,190,222,402,414,694,666,2761,4.4.4.4.6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(7).6(7).8(4).8(4)
1,V2,6,24,54,126,162,306,330,566,558,906,3039,4.4.4.4.4.4.6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2)
2,V3,4,18,40,102,136,266,292,510,508,834,2711,4.4.6(4).6(4).6(6).6(6)
