,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,23,42,67,96,128,173,216,263,1025,5.5.5.5.6.6
1,V2,4,11,24,41,65,94,131,169,212,268,1020,4.5.5.6.5.6
2,V3,4,11,23,43,64,93,130,169,215,264,1017,4.5.5.6.5.6
