,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,8,22,48,70,116,151,202,255,314,1190
1,V2,3,7,24,45,73,108,156,199,253,319,1188
2,V3,6,15,26,46,74,115,151,200,262,321,1217
3,V4,7,14,28,44,82,114,153,196,263,324,1226
