,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,19,43,84,125,182,260,317,422,509,1968
1,V2,6,18,47,81,124,183,258,321,420,508,1967
2,V3,7,17,51,78,127,189,251,332,409,527,1989
