,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,40,56,108,116,174,204,320,1047,4(2).4(2).4(2).4(2).*.*
1,V2,5,11,26,40,82,97,159,172,267,267,1127,4.4.4.4.4.4.6.6.12.12
2,V3,4,12,22,49,68,119,130,210,216,329,1160,4(2).4(2).6.6.8(4).8(4)
