,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5415,0.3425,0.3405,"x, y, z",16 h,1
1,E2,0.5089,0.125,0.4655,"x, y, z",16 h,1
2,E3,0.5325,0.0325,0.375,"x, y, z",16 h,1
