,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,17,40,77,125,186,261,341,436,545,2034,4.4.4.4.5(2).5(2).5(2).5(2).*.*
1,V2,6,24,52,88,142,202,270,360,452,552,2149,4.4.4.4.5(2).5(2).5(2).5(2).5(2).5(2).5(2).5(2).*.*.*
