,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.2182,0.2182,"0, y, y",48 h,mm2,4
1,V2,4,0.045,0.1415,0.205,"x, y, z",192 l,1,1
2,V3,3,0.097,0.1606,0.2758,"x, y, z",192 l,1,1
