,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,26,48,76,110,148,192,246,304,1165,4.4.6.6.8(2).8(2)
1,V2,4,11,26,47,75,108,147,193,244,303,1159,4.8(10).6.8(5).6.8(5)
