,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3133,0.125,0.125,"x, 1/8, 1/8",16 e,2
1,E2,0.375,0.375,0.27,"3/8, 3/8, z",16 g,2
2,E3,0.375,0.183,0.375,"3/8, y, 3/8",16 f,2
3,E4,0.25,0.0,0.25,"1/4, 0, 1/4",16 c,-1
4,E5,0.3133,0.375,0.375,"x, 3/8, 3/8",16 e,2
