,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2091,0.4853,0.144,"x, y, z",24 r,1,1
1,V2,3,0.1637,0.4853,0.356,"x, y, z",24 r,1,1
2,V3,3,0.1056,0.4854,0.5,"x, y, 1/2",12 q,m,2
3,V4,3,0.0387,0.4858,0.5,"x, y, 1/2",12 q,m,2
