,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.182,0.5883,0.4161,"x, y, z",4 e,1
1,E2,0.0465,0.5716,0.698,"x, y, z",4 e,1
2,E3,0.2768,0.5202,0.6138,"x, y, z",4 e,1
3,E4,0.2017,0.7702,0.7503,"x, y, z",4 e,1
4,E5,0.4517,0.6396,0.5003,"x, y, z",4 e,1
5,E6,0.9517,0.6396,0.5003,"x, y, z",4 e,1
6,E7,0.5,0.0,0.5,"1/2, 0, 1/2",2 c,-1
7,E8,0.2698,0.9487,0.0842,"x, y, z",4 e,1
8,E9,0.5948,0.0681,0.1977,"x, y, z",4 e,1
9,E10,0.0948,0.0681,0.1977,"x, y, z",4 e,1
