,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.5,0.25,"0, 1/2, 1/4",4 d,-4m2,8
1,V2,8,0.0,0.0,0.5,"0, 0, 1/2",2 b,4/mmm,16
2,V3,3,0.1669,0.1669,0.3335,"x, x, z",16 m,m,2
