,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9167,0.8334,0.125,"x, 2x, z",12 k,m
1,E2,0.1667,0.3334,0.0312,"x, 2x, z",12 k,m
2,E3,0.5833,0.4167,0.25,"x, 1-x, 1/4",6 h,mm2
3,E4,0.0833,0.9167,0.25,"x, 1-x, 1/4",6 h,mm2
4,E5,0.5,0.25,0.4062,"2y, y, z",12 k,m
5,E6,0.3333,0.4167,0.1562,"x, y, z",24 l,1
6,E7,0.3333,0.6667,0.25,"1/3, 2/3, 1/4",2 c,-6m2
7,E8,0.5,0.0,0.0,"1/2, 0, 0",6 g,2/m
