,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,21,36,56,82,110,142,181,222,865,4.6.4.6.6.8(2)
1,V2,4,10,21,38,56,80,112,142,179,224,867,4.6.4.6.6.8(2)
