,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1197,0.3692,"0, y, z",48 j,m
1,E2,0.1857,0.1857,0.2919,"x, x, z",48 k,m
2,E3,0.1792,0.25,0.3209,"x, 1/4, 1/2-x",48 i,2
3,E4,0.1503,0.2565,0.2565,"x, y, y",48 k,m
4,E5,0.0,0.2207,0.2906,"0, y, z",48 j,m
5,E6,0.0353,0.0353,0.3787,"x, x, z",48 k,m
6,E7,0.025,0.1948,0.3251,"x, y, z",96 l,1
7,E8,0.1002,0.2209,0.2912,"x, y, z",96 l,1
