,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,15,40,75,111,166,231,291,376,471,1782,3.4.4.4..4.6.6.6(5).6(5).*
1,V2,6,24,44,74,128,170,224,314,380,458,1823,6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(2).6(32).6(3).6(3).6(3).6(3).6(3).6(3)
