,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",2 a,mmm
1,E2,0.5,0.073,0.25,"1/2, y, z",8 n,m
2,E3,0.25,0.25,0.5,"1/4, 1/4, 1/2",4 f,2/m
