,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1442,0.1442,0.7218,"x, x, z",12 i,m,2
1,V2,4,0.067,0.067,0.567,"x, x, z",12 i,m,2
2,V3,3,0.2781,0.2781,0.7219,"x, x, 1-x",4 e,3m,6
