,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8661,0.3661,0.1051,"x, y, z",32 i,1
1,E2,0.0,0.5,0.0,"0, 1/2, 0",8 c,2/m
2,E3,0.8839,0.3661,0.375,"x, 1/4-x, 3/8",16 g,2
