,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,19,43,68,122,175,239,309,409,495,1887
1,V2,7,19,41,70,120,176,240,311,404,499,1888
2,V3,7,18,40,70,122,176,239,315,409,495,1892
