,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",16 a,-3,6
1,V2,3,0.0798,0.3298,0.125,"x, 1/4+x, 1/8",48 g,2,2
