,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1785,0.3355,0.333,"x, y, z",12 k,1,1
1,V2,4,0.1634,0.3268,0.0,"x, 2x, 0",6 i,2,2
2,V3,8,0.5,0.0,0.1755,"1/2, 0, z",6 f,2,2
3,V4,8,0.0,0.0,0.1667,"0, 0, 1/6",3 b,222,4
