,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.5,0.0,0.0,"1/2, 0, 0",3 d,-4m2,8
1,V2,6,0.1449,0.1449,0.1449,"x, x, x",4 e,3m,6
