,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0812,0.1688,0.4892,"x, 1/4-x, z",96 g,m,2
1,V2,6,0.1192,0.2903,0.2903,"x, y, y",96 g,m,2
2,V3,6,0.0806,0.1694,0.2611,"x, 1/4-x, z",96 g,m,2
3,V4,7,0.0401,0.0401,0.5401,"x, x, 1/2+x",32 e,3m,6
