,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1937,0.2643,0.4501,"x, y, z",48 n,1,1
1,V2,3,0.1363,0.3219,0.3925,"x, y, z",48 n,1,1
2,V3,3,0.0499,0.3572,0.3572,"x, y, y",24 d,m,2
