,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,16,37,68,104,150,203,266,335,414,1599,4.4.4.4.6(2).6(2).6(3).6(3).6(3).6(4)
