,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.25,0.7131,"0, 1/4, z",8 e,mm2
1,E2,0.0,0.0299,0.6731,"0, y, z",16 h,m
2,E3,0.125,0.0364,0.7315,"x, y, z",32 i,1
3,E4,0.1062,0.1438,0.375,"x, 1/4-x, 3/8",16 g,2
4,E5,0.0,0.9701,0.4069,"0, y, z",16 h,m
5,E6,0.0,0.25,0.553,"0, 1/4, z",8 e,mm2
6,E7,0.1127,0.0487,0.5265,"x, y, z",32 i,1
