,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,17,42,72,104,154,213,264,368,453,1694
1,V2,6,15,38,65,99,156,209,263,362,430,1644
2,V3,6,15,36,63,94,155,210,260,356,433,1629
3,V4,7,18,45,75,108,162,210,279,375,444,1724
