,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,18,26,57,68,117,122,189,188,795,8(4).8(4).8(4)
1,V2,3,9,18,38,48,83,93,152,153,233,831,8(4).8(4).8(4)
2,V3,3,8,16,34,43,82,91,146,151,232,807,8(4).8(4).8(4)
3,V4,4,8,22,30,56,68,114,122,190,188,803,8(2).8(2).8(3).8(3).8(3).8(3)
