,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,1,7,18,46,89,127,193,275,336,450,568,2110
1,2,7,20,44,80,138,192,261,350,445,547,2085
2,3,7,18,46,89,125,193,275,338,450,569,2111
