,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,26,48,72,98,116,172,222,268,1039,5.5.5.5.6.6
1,V2,4,12,26,46,70,92,128,170,220,274,1043,5.5.5.5.6.6
2,V3,4,11,22,37,64,99,132,173,218,252,1013,4.5.5.5.5.5
3,V4,4,12,24,41,67,97,132,173,213,263,1027,5.5.5.5.5.6
