,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.125,0.2035,0.4535,"1/8, y, y+1/4",12 d,2,2
1,V2,3,0.125,0.375,0.625,"1/8, 3/8, 5/8",4 b,32,6
2,V3,3,0.2606,0.2606,0.2606,"x, x, x",8 c,3,3
