,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,22,49,84,131,186,255,332,419,516,2002
1,V2,7,22,48,84,131,187,254,331,419,517,2001
