,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.1728,"1/2, 0, z",4 d,2
1,E2,0.0,0.0,0.1728,"0, 0, z",4 c,2
2,E3,0.1827,0.1827,0.0,"x, x, 0",4 e,2
3,E4,0.25,0.3654,0.25,"x, y, z",8 g,1
