,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3869,0.0,0.0,"x, 0, 0",18 f,2,2
1,V2,3,0.1536,0.8464,0.7515,"x, 1-x, z",18 h,m,2
