,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2113,0.4226,0.25,"x, 2x, 1/4",6 h,mm2,4
1,V2,5,0.0,0.0,0.25,"x, 0, 1/4",2 b,-6m2,12
